work_year,experience_level,employment_type,salary,remote_ratio,company_size,condensedsalary,safeZoneLow,safeZoneUp,safeZone
2022,1,3,106800,0,3,-0.83,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,122000,0,3,-0.44999999999999996,-0.5,0.0,0.5
2022,1,3,170000,0,3,0.75,0.5,1.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,128000,0,3,-0.30000000000000004,-0.5,0.0,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,115000,0,3,-0.625,-1.0,-0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,2,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,127500,100,3,-0.3125,-0.5,0.0,0.5
2022,1,3,126500,100,3,-0.3375,-0.5,0.0,0.5
2022,2,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,146000,0,3,0.1499999999999999,0.0,0.5,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,2,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,150000,100,3,0.25,0.0,0.5,0.5
2022,3,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,144000,100,3,0.10000000000000009,0.0,0.5,0.5
2022,1,3,149000,100,3,0.2250000000000001,0.0,0.5,0.5
2022,1,3,119000,100,3,-0.525,-1.0,-0.5,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,155000,0,3,0.375,0.0,0.5,0.5
2022,3,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,2,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,2,3,115000,0,3,-0.625,-1.0,-0.5,0.5
2022,2,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,1,3,142200,0,3,0.05499999999999994,0.0,0.5,0.5
2022,1,3,164000,100,3,0.6000000000000001,0.5,1.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,167500,0,3,0.6875,0.5,1.0,0.5
2022,1,3,106500,0,3,-0.8375,-1.0,-0.5,0.5
2022,1,3,142000,100,3,0.050000000000000044,0.0,0.5,0.5
2022,2,3,145000,0,3,0.125,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,4,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,164000,100,3,0.6000000000000001,0.5,1.0,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,125000,100,1,-0.375,-0.5,0.0,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,115934,100,3,-0.60165,-1.0,-0.5,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,149850,0,3,0.24625000000000008,0.0,0.5,0.5
2022,2,3,122500,100,3,-0.4375,-0.5,0.0,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,149850,0,3,0.24625000000000008,0.0,0.5,0.5
2022,1,3,149850,0,3,0.24625000000000008,0.0,0.5,0.5
2022,1,3,127000,100,3,-0.32499999999999996,-0.5,0.0,0.5
2022,1,3,104000,100,3,-0.9,-1.0,-0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,161500,100,3,0.5375000000000001,0.5,1.0,0.5
2022,2,3,102640,100,3,-0.9339999999999999,-1.0,-0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,122600,0,3,-0.43500000000000005,-0.5,0.0,0.5
2022,2,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,136000,100,3,-0.09999999999999998,-0.5,0.0,0.5
2022,1,3,104000,100,3,-0.9,-1.0,-0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,3,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,144000,100,3,0.10000000000000009,0.0,0.5,0.5
2022,4,3,159000,100,3,0.4750000000000001,0.0,0.5,0.5
2022,4,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,115934,100,3,-0.60165,-1.0,-0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,153000,100,3,0.32499999999999996,0.0,0.5,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,2,3,134000,100,3,-0.15000000000000002,-0.5,0.0,0.5
2022,2,3,124000,100,3,-0.4,-0.5,0.0,0.5
2022,1,3,166700,0,3,0.6675,0.5,1.0,0.5
2022,1,3,119000,0,3,-0.525,-1.0,-0.5,0.5
2022,3,3,124234,0,3,-0.39415,-0.5,0.0,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,146000,100,3,0.1499999999999999,0.0,0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,128000,0,3,-0.30000000000000004,-0.5,0.0,0.5
2022,1,3,173000,100,3,0.825,0.5,1.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,1,3,115934,100,3,-0.60165,-1.0,-0.5,0.5
2022,1,3,129400,100,3,-0.265,-0.5,0.0,0.5
2022,1,3,165000,0,3,0.625,0.5,1.0,0.5
2022,1,3,125000,0,3,-0.375,-0.5,0.0,0.5
2022,2,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,2,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,153600,0,3,0.3400000000000001,0.0,0.5,0.5
2022,1,3,106800,0,3,-0.83,-1.0,-0.5,0.5
2022,2,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,144000,100,3,0.10000000000000009,0.0,0.5,0.5
2022,2,3,180000,0,3,1.0,0.5,1.0,0.5
2022,3,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,152500,0,3,0.3125,0.0,0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,178750,0,3,0.96875,0.5,1.0,0.5
2022,2,3,165000,0,3,0.625,0.5,1.0,0.5
2022,2,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,125000,100,3,-0.375,-0.5,0.0,0.5
2022,1,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,152000,0,3,0.30000000000000004,0.0,0.5,0.5
2022,1,3,134760,100,3,-0.131,-0.5,0.0,0.5
2022,1,3,162000,100,3,0.55,0.5,1.0,0.5
2022,2,3,105120,0,3,-0.872,-1.0,-0.5,0.5
2022,1,3,149040,100,3,0.22599999999999998,0.0,0.5,0.5
2022,1,3,113900,100,3,-0.6525000000000001,-1.0,-0.5,0.5
2021,1,3,115000,100,2,-0.625,-1.0,-0.5,0.5
2022,1,3,171000,100,1,0.7749999999999999,0.5,1.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,154600,100,3,0.365,0.0,0.5,0.5
2022,1,3,142200,0,3,0.05499999999999994,0.0,0.5,0.5
2022,1,3,152000,0,3,0.30000000000000004,0.0,0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,168000,100,3,0.7,0.5,1.0,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,2,3,165000,0,3,0.625,0.5,1.0,0.5
2022,2,3,124000,0,3,-0.4,-0.5,0.0,0.5
2022,1,3,178000,0,3,0.95,0.5,1.0,0.5
2022,1,3,132000,0,3,-0.19999999999999996,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,1,3,116000,100,3,-0.6,-1.0,-0.5,0.5
2022,1,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,2,3,137000,50,1,-0.07499999999999996,-0.5,0.0,0.5
2022,1,3,129400,100,3,-0.265,-0.5,0.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,3,3,140250,0,3,0.006250000000000089,0.0,0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,2,3,109000,0,3,-0.775,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,3,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,154600,0,1,0.365,0.0,0.5,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,2,3,155000,0,3,0.375,0.0,0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,179500,0,3,0.9875,0.5,1.0,0.5
2022,1,3,134000,0,3,-0.15000000000000002,-0.5,0.0,0.5
2022,2,3,180000,0,3,1.0,0.5,1.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,145000,100,3,0.125,0.0,0.5,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,115000,0,3,-0.625,-1.0,-0.5,0.5
2022,2,3,165000,0,3,0.625,0.5,1.0,0.5
2022,2,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,168400,0,3,0.71,0.5,1.0,0.5
2022,1,3,105200,0,3,-0.87,-1.0,-0.5,0.5
2022,1,3,122600,0,3,-0.43500000000000005,-0.5,0.0,0.5
2022,3,2,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,2,3,100000,50,3,-1.0,-1.0,-0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,125000,100,3,-0.375,-0.5,0.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,2,3,165000,0,3,0.625,0.5,1.0,0.5
2022,2,3,124000,0,3,-0.4,-0.5,0.0,0.5
2022,1,3,148000,100,3,0.19999999999999996,0.0,0.5,0.5
2022,1,3,107000,100,3,-0.825,-1.0,-0.5,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,3,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,153600,0,3,0.3400000000000001,0.0,0.5,0.5
2022,1,3,106800,0,3,-0.83,-1.0,-0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,168000,100,3,0.7,0.5,1.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,136000,100,3,-0.09999999999999998,-0.5,0.0,0.5
2022,1,3,104000,100,3,-0.9,-1.0,-0.5,0.5
2022,2,3,161000,100,3,0.5249999999999999,0.5,1.0,0.5
2022,2,3,118000,100,3,-0.55,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,172200,0,3,0.8049999999999999,0.5,1.0,0.5
2022,1,3,177000,0,3,0.925,0.5,1.0,0.5
2022,1,3,131000,0,3,-0.22499999999999998,-0.5,0.0,0.5
2022,1,3,146000,0,3,0.1499999999999999,0.0,0.5,0.5
2022,1,3,102000,0,3,-0.95,-1.0,-0.5,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,2,3,175000,100,3,0.875,0.5,1.0,0.5
2022,2,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,138750,100,3,-0.03125,-0.5,0.0,0.5
2022,1,3,116250,100,3,-0.59375,-1.0,-0.5,0.5
2022,1,3,138750,100,3,-0.03125,-0.5,0.0,0.5
2022,1,3,138750,100,3,-0.03125,-0.5,0.0,0.5
2022,1,3,138750,100,3,-0.03125,-0.5,0.0,0.5
2022,1,3,116250,100,3,-0.59375,-1.0,-0.5,0.5
2022,1,3,127000,100,3,-0.32499999999999996,-0.5,0.0,0.5
2022,1,3,142200,0,3,0.05499999999999994,0.0,0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,142200,0,3,0.05499999999999994,0.0,0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,172200,0,3,0.8049999999999999,0.5,1.0,0.5
2022,3,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,156400,0,3,0.4099999999999999,0.0,0.5,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,1,3,142200,0,3,0.05499999999999994,0.0,0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,140700,0,3,0.01750000000000007,0.0,0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,115934,100,3,-0.60165,-1.0,-0.5,0.5
2022,2,3,100000,100,1,-1.0,-1.0,-0.5,0.5
2022,1,3,119000,0,3,-0.525,-1.0,-0.5,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,154560,0,3,0.3640000000000001,0.0,0.5,0.5
2022,1,3,123648,0,3,-0.40880000000000005,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,2,3,170000,0,3,0.75,0.5,1.0,0.5
2022,2,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,172200,0,3,0.8049999999999999,0.5,1.0,0.5
2022,1,3,177500,100,3,0.9375,0.5,1.0,0.5
2022,1,3,134000,100,3,-0.15000000000000002,-0.5,0.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,144854,100,3,0.12135000000000007,0.0,0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,1,3,179305,100,3,0.9826250000000001,0.5,1.0,0.5
2022,1,3,142127,100,3,0.05317499999999997,0.0,0.5,0.5
2022,1,3,156600,100,3,0.41500000000000004,0.0,0.5,0.5
2022,2,3,109000,0,3,-0.775,-1.0,-0.5,0.5
2022,2,3,109000,0,3,-0.775,-1.0,-0.5,0.5
2022,1,3,128500,100,3,-0.2875,-0.5,0.0,0.5
2022,1,3,127000,100,3,-0.32499999999999996,-0.5,0.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,1,3,136000,100,3,-0.09999999999999998,-0.5,0.0,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,172200,0,3,0.8049999999999999,0.5,1.0,0.5
2022,2,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,161000,100,3,0.5249999999999999,0.5,1.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,1,3,136000,100,3,-0.09999999999999998,-0.5,0.0,0.5
2022,1,3,104000,100,3,-0.9,-1.0,-0.5,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,180000,0,3,1.0,0.5,1.0,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,144000,0,1,0.10000000000000009,0.0,0.5,0.5
2022,1,3,170000,0,3,0.75,0.5,1.0,0.5
2022,1,3,144000,0,3,0.10000000000000009,0.0,0.5,0.5
2022,2,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,116100,100,3,-0.5974999999999999,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,127000,0,3,-0.32499999999999996,-0.5,0.0,0.5
2022,1,3,166000,100,3,0.6499999999999999,0.5,1.0,0.5
2022,1,3,159699,0,3,0.492475,0.0,0.5,0.5
2022,1,3,138938,0,3,-0.026549999999999963,-0.5,0.0,0.5
2022,1,3,166700,0,3,0.6675,0.5,1.0,0.5
2022,1,3,119000,0,3,-0.525,-1.0,-0.5,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,156400,0,3,0.4099999999999999,0.0,0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,142200,0,3,0.05499999999999994,0.0,0.5,0.5
2022,3,4,125404,50,2,-0.3649,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,155000,0,3,0.375,0.0,0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,123000,0,3,-0.42500000000000004,-0.5,0.0,0.5
2022,1,3,170000,0,3,0.75,0.5,1.0,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,180000,100,3,1.0,0.5,1.0,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,180000,0,3,1.0,0.5,1.0,0.5
2022,4,3,157000,100,3,0.42500000000000004,0.0,0.5,0.5
2022,3,3,180000,100,3,1.0,0.5,1.0,0.5
2022,3,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,128000,0,3,-0.30000000000000004,-0.5,0.0,0.5
2022,1,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,122500,0,3,-0.4375,-0.5,0.0,0.5
2022,1,3,171000,0,3,0.7749999999999999,0.5,1.0,0.5
2022,1,3,117000,0,3,-0.575,-1.0,-0.5,0.5
2022,1,3,104300,0,1,-0.8925,-1.0,-0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,170000,0,3,0.75,0.5,1.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,145000,0,3,0.125,0.0,0.5,0.5
2022,1,3,115000,0,3,-0.625,-1.0,-0.5,0.5
2022,1,3,175950,100,3,0.8987499999999999,0.5,1.0,0.5
2022,1,3,130050,100,3,-0.24875000000000003,-0.5,0.0,0.5
2022,1,3,105700,0,1,-0.8575,-1.0,-0.5,0.5
2022,1,3,165000,50,2,0.625,0.5,1.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2021,2,3,100000,50,1,-1.0,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,156400,0,3,0.4099999999999999,0.0,0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,3,3,108000,0,2,-0.8,-1.0,-0.5,0.5
2022,1,3,155000,100,3,0.375,0.0,0.5,0.5
2022,1,3,155000,100,3,0.375,0.0,0.5,0.5
2022,1,3,153600,100,3,0.3400000000000001,0.0,0.5,0.5
2022,1,3,106800,100,3,-0.83,-1.0,-0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,155000,100,3,0.375,0.0,0.5,0.5
2022,1,3,168000,100,3,0.7,0.5,1.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,123400,0,3,-0.41500000000000004,-0.5,0.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,169000,0,3,0.7250000000000001,0.5,1.0,0.5
2022,1,3,110600,0,3,-0.735,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,1,3,139000,0,3,-0.025000000000000022,-0.5,0.0,0.5
2022,1,3,122000,0,3,-0.44999999999999996,-0.5,0.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,139600,0,3,-0.010000000000000009,-0.5,0.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,156400,0,3,0.4099999999999999,0.0,0.5,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,2,3,148500,100,1,0.2124999999999999,0.0,0.5,0.5
2022,1,3,115000,100,3,-0.625,-1.0,-0.5,0.5
2022,2,3,134000,0,3,-0.15000000000000002,-0.5,0.0,0.5
2022,2,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,2,3,144200,100,3,0.10499999999999998,0.0,0.5,0.5
2022,2,3,115360,100,3,-0.616,-1.0,-0.5,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,2,3,108000,50,1,-0.8,-1.0,-0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,4,3,164000,50,1,0.6000000000000001,0.5,1.0,0.5
2022,1,3,160395,100,3,0.5098750000000001,0.5,1.0,0.5
2022,1,3,115934,100,3,-0.60165,-1.0,-0.5,0.5
2022,1,3,144000,100,3,0.10000000000000009,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,156868,100,1,0.42169999999999996,0.0,0.5,0.5
2022,1,3,144000,0,1,0.10000000000000009,0.0,0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,2,3,108000,100,3,-0.8,-1.0,-0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,165000,100,3,0.625,0.5,1.0,0.5
2022,1,3,132000,100,3,-0.19999999999999996,-0.5,0.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,2,3,135000,100,1,-0.125,-0.5,0.0,0.5
2022,1,3,178800,100,1,0.97,0.5,1.0,0.5
2022,1,3,132100,100,1,-0.1975,-0.5,0.0,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,4,3,116100,100,3,-0.5974999999999999,-1.0,-0.5,0.5
2022,1,3,145000,100,3,0.125,0.0,0.5,0.5
2022,1,3,154545,0,1,0.3636250000000001,0.0,0.5,0.5
2022,1,3,159000,0,1,0.4750000000000001,0.0,0.5,0.5
2022,1,3,154545,0,1,0.3636250000000001,0.0,0.5,0.5
2022,1,3,159200,100,1,0.48,0.0,0.5,0.5
2022,1,3,179775,100,3,0.994375,0.5,1.0,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,148000,100,3,0.19999999999999996,0.0,0.5,0.5
2022,1,3,128000,100,3,-0.30000000000000004,-0.5,0.0,0.5
